store_id,brand,product_id,daily_revenue,orders_count,avg_unit_price,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,rolling_7_mean_qty,rolling_7_sum_qty,rolling_7_std_qty,rolling_14_mean_qty,rolling_14_sum_qty,rolling_14_std_qty,rolling_30_mean_qty,rolling_30_sum_qty,rolling_30_std_qty,growth_rate_7,trend_14,trend_30,trend_acceleration,rolling_7_mean_price,rolling_7_std_price,rolling_14_mean_price,rolling_14_std_price,rolling_30_mean_price,rolling_30_std_price,year,month,week,day,dayofweek,is_weekend,predicted_qty
40.0,"Basu, Rout and Mistry",300159,44.34999847412109,1,14.783327896931064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,29,16,1,0,2.9984126
43.0,Chakrabarti-Batra,623234,329.7900085449219,1,329.7896787552432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4,13,1,5,1,1.0032898
45.0,Banerjee Inc,491314,973.4400024414062,1,324.47989265383785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,26,26,2,0,2.9997075
47.0,"Borde, Peri and Upadhyay",820541,576.219970703125,1,192.0732595432885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,36,2,0,0,3.002042
48.0,Sidhu PLC,324809,608.0,1,303.999848000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,1,0,0,1.9999336
49.0,Mani PLC,891833,493.1900024414063,1,493.1895092518971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,35,28,2,0,0.9984091
53.0,Sundaram Inc,557908,942.3699951171876,1,314.1232269979869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,37,12,3,0,3.001309
55.0,Ramanathan Group,784673,491.3900146484375,1,245.6948844767765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,32,5,0,0,2.0010762
56.0,Pillay-Ahuja,642612,517.030029296875,1,517.0295122673627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,20,16,3,0,0.9984334
57.0,"Nagi, Sampath and Khurana",183929,738.739990234375,1,246.24658132926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,45,10,4,0,2.9976149
59.0,Goda Inc,961614,227.22000122070312,1,113.60994380537966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,20,15,0,0,1.9990134
60.0,Mohan Group,70969,631.7000122070312,1,631.6993805076507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9,38,20,2,0,0.99669194
62.0,Chaudhuri PLC,257719,281.7300109863281,1,140.86493506069652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,25,21,4,0,2.004272
63.0,Hayer-Banerjee,237083,577.1300048828125,1,288.5648581589772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,31,30,1,0,2.0013022
68.0,Kothari-Datta,689769,46.619998931884766,1,46.61995231193246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,6,11,6,1,0.9981685
70.0,Malhotra LLC,140154,171.1999969482422,1,85.59995567414325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,10,42,20,4,0,1.9984635
71.0,Mallick PLC,82484,914.8800048828124,1,914.8790900037224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,7,28,11,1,0,0.99970335
73.0,Khalsa-Bhavsar,700048,141.27999877929688,1,47.09331722865988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,10,43,24,1,0,3.0009706
75.0,Chadha and Sons,669378,212.13999938964844,1,212.1397872498612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,13,31,6,1,1.0006707
76.0,"Ramanathan, Agarwal and Baria",721521,417.3900146484375,1,208.69490297676725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,44,3,4,0,1.9992543
78.0,Subramaniam LLC,798639,211.25,1,211.24978875021128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,18,30,1,0,0.99788994
80.0,Bhasin LLC,60619,726.4099731445312,1,242.1365770026514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,14,3,2,0,3.0002027
82.0,Kara-Golla,114414,832.0599975585938,1,416.0297907644015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,27,5,4,0,2.001733
84.0,Basu and Sons,992178,632.4299926757812,1,316.2148382304715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,41,7,0,0,2.0012398
85.0,Kanda-Gupta,760684,71.5999984741211,1,71.59992687419422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,6,10,5,1,0.9977812
86.0,"Raghavan, Magar and Shanker",136533,826.2100219726562,1,413.1048044339259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,14,5,4,0,2.000144
87.0,Acharya Ltd,942001,671.5499877929688,1,223.84992131434916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9,36,8,4,0,2.9985745
88.0,Pant LLC,679284,877.8900146484375,1,292.62990733951005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,10,43,25,4,0,3.0015962
90.0,Basu and Sons,992178,632.4299926757812,1,210.809927288618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,11,44,3,6,1,2.9987278
94.0,"Kunda, Dave and Sahni",361361,826.2100219726562,1,275.40324885646913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,7,6,1,2.9986866
97.0,"Krishnamurthy, Sibal and Das",952168,236.9499969482422,1,78.98330598831207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,31,2,4,0,3.0010858
98.0,"Khurana, Khosla and Yohannan",760828,563.4500122070312,1,281.72486524108297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,32,10,3,0,2.0004551
99.0,"Raghavan, Magar and Shanker",136533,826.2100219726562,1,413.1048044339259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9,38,19,1,0,1.9996419
100.0,Majumdar PLC,661577,720.9500122070312,1,720.94929125774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,7,30,26,2,0,1.0002673
101.0,Cherian-Dara,876139,415.75,1,415.7495842504158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,20,16,1,0,1.0007136
102.0,"Garg, Kari and Kapur",799459,852.02001953125,1,852.0191675120825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,24,16,6,1,0.99977976
103.0,"Chad, Yohannan and Chopra",762527,690.0800170898438,1,690.0793270105167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,18,3,2,0,0.9997471
106.0,"Kara, Sodhi and Bassi",969851,340.6600036621094,1,113.55329670293756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,46,17,4,0,3.0003211
109.0,Baral-Kamdar,378676,881.4199829101562,1,293.80656303453105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3,11,18,5,1,2.9991312
112.0,Rastogi Group,317242,198.1499938964844,1,198.14979574668868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,6,26,24,0,0,0.99786884
113.0,Tella-Master,53833,134.69000244140625,1,134.68986775153851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,47,24,4,0,0.99809474
115.0,Aggarwal Group,500739,359.9800109863281,1,179.9899154982063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,13,31,6,1,1.9992342
118.0,Ramanathan Group,784673,491.3900146484375,1,491.3895232589143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,4,24,2,0,0.9979989
119.0,Loyal Inc,440875,275.0299987792969,1,91.67663570088703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,21,28,6,1,3.002293
120.0,Kashyap-Reddy,6405,236.509994506836,1,118.25493812594893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9,39,27,2,0,2.0002282
122.0,"Chad, Yohannan and Chopra",762527,690.0800170898438,1,230.0265956877493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,47,22,2,0,3.0001774
123.0,"Swaminathan, Mahal and Dara",313754,136.60000610351562,1,45.53332019006514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,35,26,0,0,2.9934635
124.0,Memon Ltd,435929,856.8900146484375,1,285.6299096728426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,6,5,0,0,2.9976003
125.0,"Savant, Batta and Mander",274207,328.510009765625,1,164.25492275535112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,47,21,1,0,1.9982582
128.0,Pal-Sehgal,171602,883.4400024414062,1,883.4391190022873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,35,26,0,0,1.0047185
129.0,Morar-Mistry,4452,169.8800048828125,1,169.8798350029775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,47,20,0,0,0.99969953
133.0,Hora-Roy,818522,96.08999633789062,1,48.04497414645824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4,14,8,5,1,2.0015404
134.0,Chana LLC,712307,264.8900146484375,1,264.88974975868774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,6,6,1,0,0.9978891
137.0,Kara-Golla,114414,832.0599975585938,1,277.3532400684512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,39,23,0,0,2.9961836
141.0,Dutta-Halder,897083,972.6900024414062,1,486.3447580483241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,9,38,18,0,0,1.9976964
143.0,Mahal Group,433521,321.3299865722656,1,321.3296652426004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,4,27,5,1,0.9982965
146.0,Chadha and Sons,669378,212.13999938964844,1,106.06994665985088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,6,26,27,1,0,2.002449
151.0,"Gala, Magar and Rajagopal",287070,443.1700134277344,1,221.5848959214192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,2,7,15,3,0,2.0035195
153.0,Malhotra LLC,140154,171.1999969482422,1,85.59995567414325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,6,24,18,6,1,2.0002959
155.0,Agate Ltd,606256,369.2799987792969,1,184.63990706969489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,15,12,4,0,1.9960929
157.0,"Basu, Rout and Mistry",300159,44.34999847412109,1,22.174988149566467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12,49,8,4,0,2.0019627
158.0,Nadkarni Inc,327290,862.280029296875,1,862.279167017708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,14,7,6,1,0.99981767
162.0,Hayre-Shere,328457,858.5700073242188,1,429.2847890197148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,5,20,17,4,0,2.0011914
163.0,"Pai, Kashyap and Ramachandran",56589,517.77001953125,1,517.7695017617483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,28,11,3,0,0.999366
164.0,Bir PLC,589812,163.02999877929688,1,54.34331481199402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,10,8,4,0,3.0032446
166.0,Pradhan and Sons,654623,422.1400146484375,1,211.06990178926785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12,52,29,4,0,1.9987456
167.0,Subramaniam LLC,798639,211.25,1,70.41664319445226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,1,1,4,3,0,3.0003746
168.0,Sundaram Inc,557908,942.3699951171876,1,314.1232269979869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11,46,17,4,0,3.0009284
172.0,"Pall, Sule and Sood",894539,445.4800109863281,1,222.739894123217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,9,39,28,5,1,1.9962
174.0,Chauhan-Sabharwal,373536,494.1700134277344,1,247.0848831714256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,8,32,11,4,0,2.001644
176.0,"Balan, Samra and Sekhon",647462,326.4200134277344,1,163.20992510890463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,6,25,22,3,0,2.0034068
178.0,Agarwal-Dhar,516376,877.4299926757812,1,438.7147769805021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,4,17,23,1,0,1.9973233
179.0,Kanda-Gupta,760684,71.5999984741211,1,23.866658202487628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,30,27,5,1,2.999209
181.0,"Arya, Sundaram and Pingle",767398,22.13999938964844,1,7.379997336550367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,7,30,28,4,0,3.000352
