order_id,product_id,quantity,unit_price,total_price
102639985,89084,2,598.8300170898438,1197.6600341796875
103589925,542300,3,255.35000610351562,766.0500183105469
105578518,329351,3,310.8699951171875,932.6099853515625
110303417,654623,3,422.1400146484375,1266.4200439453125
111296281,378230,3,166.4199981689453,499.25999450683594
112658009,604184,1,397.54998779296875,397.54998779296875
114306835,448752,3,160.07000732421875,480.21002197265625
114851727,11422,1,127.16000366210938,127.16000366210938
120178110,739534,3,994.5599975585938,2983.6799926757812
120996684,690565,2,951.27001953125,1902.5400390625
121874867,952124,3,127.08000183105469,381.24000549316406
125551624,669378,2,212.13999938964844,424.2799987792969
127277515,654297,3,13.25,39.75
131913576,871592,3,870.2899780273438,2610.8699340820312
135053432,500739,1,359.9800109863281,359.9800109863281
137089318,39154,2,946.8599853515625,1893.719970703125
139417019,992178,1,632.4299926757812,632.4299926757812
140980199,492958,2,84.19999694824219,168.39999389648438
143399998,187399,2,53.4900016784668,106.9800033569336
145057465,26060,3,342.94000244140625,1028.8200073242188
147066568,832348,2,831.4299926757812,1662.8599853515625
148408710,448752,2,160.07000732421875,320.1400146484375
155295996,365133,3,915.4500122070312,2746.3500366210938
155568486,807452,1,144.19000244140625,144.19000244140625
155669553,714999,1,882.510009765625,882.510009765625
156346853,490602,1,549.469970703125,549.469970703125
159394992,473929,1,440.19000244140625,440.19000244140625
163895717,654623,2,422.1400146484375,844.280029296875
168067196,563740,1,96.33000183105469,96.33000183105469
168180571,136533,1,826.2100219726562,826.2100219726562
168804744,925482,1,475.0400085449219,475.0400085449219
169590729,897083,1,972.6900024414062,972.6900024414062
169867835,927651,3,426.7200012207031,1280.1600036621094
172987148,901144,3,340.3599853515625,1021.0799560546875
173709007,306177,3,769.239990234375,2307.719970703125
174306009,832348,1,831.4299926757812,831.4299926757812
176509722,883013,1,989.8800048828125,989.8800048828125
177850987,237083,2,577.1300048828125,1154.260009765625
178737268,942001,3,671.5499877929688,2014.6499633789062
183165359,762527,3,690.0800170898438,2070.2400512695312
184844043,349294,3,934.75,2804.25
186083059,337168,3,545.489990234375,1636.469970703125
187728451,880510,1,951.4299926757812,951.4299926757812
189431942,51036,3,931.6099853515625,2794.8299560546875
192109127,721521,2,417.3900146484375,834.780029296875
194459698,760684,1,71.5999984741211,71.5999984741211
196885435,451812,2,530.8499755859375,1061.699951171875
199903168,847349,3,781.0800170898438,2343.2400512695312
200000051,552496,1,508.0,508.0
202466684,642612,1,517.030029296875,517.030029296875
203136866,6405,1,236.50999450683594,236.50999450683594
208989475,432617,2,863.1799926757812,1726.3599853515625
209044447,757274,2,98.31999969482422,196.63999938964844
210693801,432617,3,863.1799926757812,2589.5399780273438
212856641,26060,1,342.94000244140625,342.94000244140625
213972345,927651,3,426.7200012207031,1280.1600036621094
214919848,328457,1,858.5700073242188,858.5700073242188
218670241,131748,1,81.3499984741211,81.3499984741211
218821567,589812,3,163.02999877929688,489.0899963378906
222955546,566052,1,87.30000305175781,87.30000305175781
225195662,658389,2,152.5500030517578,305.1000061035156
227162938,991434,2,237.6199951171875,475.239990234375
227511348,513199,1,422.2300109863281,422.2300109863281
231328814,820541,3,576.219970703125,1728.659912109375
233646065,803607,1,949.72998046875,949.72998046875
238484255,354409,3,325.0799865722656,975.2399597167969
238520071,537274,2,702.7100219726562,1405.4200439453125
239830094,317242,3,198.14999389648438,594.4499816894531
242240959,60619,3,726.4099731445312,2179.2299194335938
243077069,602241,1,976.5499877929688,976.5499877929688
243819964,880510,3,951.4299926757812,2854.2899780273438
246971181,901144,1,340.3599853515625,340.3599853515625
252964377,240179,2,90.55999755859375,181.1199951171875
253430904,14145,2,630.8400268554688,1261.6800537109375
259622674,154179,2,582.8699951171875,1165.739990234375
259772553,34200,2,319.79998779296875,639.5999755859375
262562615,264803,3,995.97998046875,2987.93994140625
266072469,432617,3,863.1799926757812,2589.5399780273438
267738904,606256,2,369.2799987792969,738.5599975585938
271744331,153019,3,947.9500122070312,2843.8500366210938
274320517,153019,2,947.9500122070312,1895.9000244140625
274530126,851978,3,715.719970703125,2147.159912109375
274863669,990993,1,263.70001220703125,263.70001220703125
277376321,94225,3,77.11000061035156,231.3300018310547
277502363,667163,1,441.20001220703125,441.20001220703125
277700053,552496,2,508.0,1016.0
278794976,378676,3,881.4199829101562,2644.2599487304688
279851011,34186,3,925.6500244140625,2776.9500732421875
281421547,760684,2,71.5999984741211,143.1999969482422
282887897,491521,3,556.3499755859375,1669.0499267578125
283675535,53833,3,134.69000244140625,404.07000732421875
291439357,615545,2,448.1600036621094,896.3200073242188
291900074,376447,3,724.8400268554688,2174.5200805664062
293770293,876139,1,415.75,415.75
299059193,567671,2,418.4800109863281,836.9600219726562
299859815,707935,2,820.9000244140625,1641.800048828125
304166272,913428,3,392.2200012207031,1176.6600036621094
305684588,709916,3,33.7599983215332,101.27999496459961
310213322,880510,2,951.4299926757812,1902.8599853515625
313663478,14145,1,630.8400268554688,630.8400268554688
327291657,317242,1,198.14999389648438,198.14999389648438
328909145,681063,3,321.2799987792969,963.8399963378906
329790912,305754,1,979.989990234375,979.989990234375
332975964,490602,1,549.469970703125,549.469970703125
335575667,77308,3,223.27000427246094,669.8100128173828
336103625,500633,3,154.5,463.5
336832815,647462,3,326.4200134277344,979.2600402832031
338609144,349294,3,934.75,2804.25
339410846,760684,1,71.5999984741211,71.5999984741211
340050407,880510,1,951.4299926757812,951.4299926757812
340113260,621677,1,317.79998779296875,317.79998779296875
340451825,552496,3,508.0,1524.0
341580530,706112,2,478.7900085449219,957.5800170898438
343050015,146840,2,786.8499755859375,1573.699951171875
343239069,455083,3,959.010009765625,2877.030029296875
343300311,962591,2,130.00999450683594,260.0199890136719
343479370,566052,1,87.30000305175781,87.30000305175781
344177904,970529,1,827.4400024414062,827.4400024414062
344554037,140154,3,171.1999969482422,513.5999908447266
347093563,313754,3,136.60000610351562,409.8000183105469
348782569,644847,1,622.8099975585938,622.8099975585938
349410429,34186,3,925.6500244140625,2776.9500732421875
350719542,555121,2,354.9100036621094,709.8200073242188
352037003,992178,3,632.4299926757812,1897.2899780273438
352569720,757274,1,98.31999969482422,98.31999969482422
353571238,552496,3,508.0,1524.0
354149805,382511,3,702.5399780273438,2107.6199340820312
356236208,365133,1,915.4500122070312,915.4500122070312
356495722,807452,2,144.19000244140625,288.3800048828125
357437373,667163,3,441.20001220703125,1323.6000366210938
359819834,952168,2,236.9499969482422,473.8999938964844
361595059,700048,1,141.27999877929688,141.27999877929688
365104159,771228,2,83.18000030517578,166.36000061035156
368599691,890232,1,432.0,432.0
369899578,525531,1,831.0999755859375,831.0999755859375
372962997,684939,1,727.9500122070312,727.9500122070312
374186990,760828,2,563.4500122070312,1126.9000244140625
378485826,555121,1,354.9100036621094,354.9100036621094
379494532,654297,3,13.25,39.75
379758677,171602,2,883.4400024414062,1766.8800048828125
387311360,903336,1,551.8800048828125,551.8800048828125
389558867,555121,3,354.9100036621094,1064.7300109863281
390257855,937542,1,97.04000091552734,97.04000091552734
392038758,863930,3,242.57000732421875,727.7100219726562
394578210,349294,3,934.75,2804.25
394951937,63769,1,878.0700073242188,878.0700073242188
397818832,692985,3,197.38999938964844,592.1699981689453
397928918,991434,2,237.6199951171875,475.239990234375
399559401,658389,2,152.5500030517578,305.1000061035156
403352765,537274,1,702.7100219726562,702.7100219726562
408720270,721521,3,417.3900146484375,1252.1700439453125
409570377,712307,1,264.8900146484375,264.8900146484375
411113020,217710,1,58.59000015258789,58.59000015258789
414299117,470449,3,827.77001953125,2483.31005859375
422403644,317242,1,198.14999389648438,198.14999389648438
423648434,863930,2,242.57000732421875,485.1400146484375
424087401,51036,1,931.6099853515625,931.6099853515625
427702490,120385,1,597.9099731445312,597.9099731445312
436184281,15314,3,578.8499755859375,1736.5499267578125
436603801,557908,2,942.3699951171875,1884.739990234375
438111050,171602,1,883.4400024414062,883.4400024414062
439562091,753354,3,423.55999755859375,1270.6799926757812
440721658,89084,2,598.8300170898438,1197.6600341796875
442408751,661577,1,720.9500122070312,720.9500122070312
443178123,587645,1,801.8099975585938,801.8099975585938
445929405,798639,1,211.25,211.25
447464341,378230,2,166.4199981689453,332.8399963378906
448732557,689769,1,46.619998931884766,46.619998931884766
455878765,194682,3,912.2899780273438,2736.8699340820312
456278500,525531,1,831.0999755859375,831.0999755859375
460625201,131748,1,81.3499984741211,81.3499984741211
461485679,723678,1,675.4600219726562,675.4600219726562
462189338,839170,1,481.6300048828125,481.6300048828125
466184886,451812,3,530.8499755859375,1592.5499267578125
470624828,679321,2,738.4600219726562,1476.9200439453125
475294138,63769,2,878.0700073242188,1756.1400146484375
477350788,762527,2,690.0800170898438,1380.1600341796875
479528548,564692,3,215.64999389648438,646.9499816894531
482214790,51036,3,931.6099853515625,2794.8299560546875
482670263,621677,2,317.79998779296875,635.5999755859375
484869710,15314,2,578.8499755859375,1157.699951171875
485687952,992178,3,632.4299926757812,1897.2899780273438
486085268,354409,3,325.0799865722656,975.2399597167969
486724008,901144,1,340.3599853515625,340.3599853515625
487327038,673058,3,765.760009765625,2297.280029296875
487395969,561860,1,874.780029296875,874.780029296875
488314125,839170,2,481.6300048828125,963.260009765625
489762747,349294,2,934.75,1869.5
491116137,237083,2,577.1300048828125,1154.260009765625
493514666,542300,2,255.35000610351562,510.70001220703125
495091707,378287,1,332.8399963378906,332.8399963378906
502632296,525531,2,831.0999755859375,1662.199951171875
502764834,112390,2,877.97998046875,1755.9599609375
504060154,839170,2,481.6300048828125,963.260009765625
506804807,470449,3,827.77001953125,2483.31005859375
507373134,847349,2,781.0800170898438,1562.1600341796875
509041342,679321,1,738.4600219726562,738.4600219726562
511736499,4452,1,169.8800048828125,169.8800048828125
515408216,51036,1,931.6099853515625,931.6099853515625
519985157,91670,1,439.239990234375,439.239990234375
520221662,57405,1,607.6699829101562,607.6699829101562
523916986,799459,2,852.02001953125,1704.0400390625
525741957,784673,2,491.3900146484375,982.780029296875
525864604,6405,3,236.50999450683594,709.5299835205078
528309380,118820,2,12.319999694824219,24.639999389648438
530588807,954722,1,616.4500122070312,616.4500122070312
530870056,764014,1,612.0399780273438,612.0399780273438
532660797,962054,2,16.860000610351562,33.720001220703125
538997323,615545,2,448.1600036621094,896.3200073242188
543400704,767398,3,22.139999389648438,66.41999816894531
544018743,611575,1,482.05999755859375,482.05999755859375
544919267,540618,2,317.04998779296875,634.0999755859375
549484032,903336,2,551.8800048828125,1103.760009765625
551343632,272170,3,140.8000030517578,422.40000915527344
552470423,762527,1,690.0800170898438,690.0800170898438
554028972,734789,2,395.82000732421875,791.6400146484375
556665455,876139,3,415.75,1247.25
558163882,585299,2,799.4600219726562,1598.9200439453125
559245731,461804,1,310.69000244140625,310.69000244140625
561884159,903336,2,551.8800048828125,1103.760009765625
562428866,432617,3,863.1799926757812,2589.5399780273438
576022547,243235,2,109.02999877929688,218.05999755859375
576571858,114414,3,832.0599975585938,2496.1799926757812
577458306,863930,1,242.57000732421875,242.57000732421875
577600718,120385,1,597.9099731445312,597.9099731445312
578811216,563740,1,96.33000183105469,96.33000183105469
580528836,11422,3,127.16000366210938,381.4800109863281
580582858,274207,1,328.510009765625,328.510009765625
581178324,578097,2,267.6099853515625,535.219970703125
581212790,219598,2,367.0799865722656,734.1599731445312
582598096,689769,2,46.619998931884766,93.23999786376953
587498345,970529,2,827.4400024414062,1654.8800048828125
592358946,378676,3,881.4199829101562,2644.2599487304688
597447215,848226,1,209.58999633789062,209.58999633789062
598539940,876139,1,415.75,415.75
599772156,34200,2,319.79998779296875,639.5999755859375
599975885,473647,3,43.04999923706055,129.14999771118164
604050223,818990,1,163.5500030517578,163.5500030517578
605105099,542300,1,255.35000610351562,255.35000610351562
605779703,888807,1,230.5800018310547,230.5800018310547
606518084,60619,1,726.4099731445312,726.4099731445312
607125614,661577,3,720.9500122070312,2162.8500366210938
608179182,298985,3,183.75999450683594,551.2799835205078
609162117,287070,2,443.1700134277344,886.3400268554688
609838437,382511,3,702.5399780273438,2107.6199340820312
613578154,287070,3,443.1700134277344,1329.5100402832031
614274161,604184,3,397.54998779296875,1192.6499633789062
614435661,578097,2,267.6099853515625,535.219970703125
615391848,284460,1,505.95001220703125,505.95001220703125
618929241,542300,1,255.35000610351562,255.35000610351562
619198317,194682,1,912.2899780273438,912.2899780273438
621213006,739448,3,755.6599731445312,2266.9799194335938
622705569,337168,2,545.489990234375,1090.97998046875
624070426,951463,1,787.4000244140625,787.4000244140625
626433439,913428,1,392.2200012207031,392.2200012207031
633633688,490939,2,80.25,160.5
637100019,677169,1,261.0299987792969,261.0299987792969
637944734,4452,3,169.8800048828125,509.6400146484375
640960551,52729,1,316.0199890136719,316.0199890136719
643302284,726958,3,887.47998046875,2662.43994140625
645282074,697683,2,123.73999786376953,247.47999572753906
645916247,812607,1,416.6499938964844,416.6499938964844
646676955,77308,2,223.27000427246094,446.5400085449219
647012431,18035,2,968.9400024414062,1937.8800048828125
649220272,883013,2,989.8800048828125,1979.760009765625
652616858,589812,3,163.02999877929688,489.0899963378906
653610300,684939,1,727.9500122070312,727.9500122070312
655792395,798639,1,211.25,211.25
662460037,82484,2,914.8800048828125,1829.760009765625
664198080,615545,1,448.1600036621094,448.1600036621094
665402174,894539,2,445.4800109863281,890.9600219726562
670358911,124290,2,39.650001525878906,79.30000305175781
671459763,133542,3,68.48999786376953,205.4699935913086
673592541,952168,2,236.9499969482422,473.8999938964844
676278878,120532,2,697.530029296875,1395.06005859375
676412814,818990,1,163.5500030517578,163.5500030517578
679196318,799952,3,922.6400146484375,2767.9200439453125
679274212,721521,2,417.3900146484375,834.780029296875
679546532,136533,2,826.2100219726562,1652.4200439453125
680476823,183929,3,738.739990234375,2216.219970703125
683969424,540618,3,317.04998779296875,951.1499633789062
685688121,337168,3,545.489990234375,1636.469970703125
687711388,542300,3,255.35000610351562,766.0500183105469
689110145,378676,3,881.4199829101562,2644.2599487304688
689310626,952124,2,127.08000183105469,254.16000366210938
690097648,291238,2,746.030029296875,1492.06005859375
690652905,451812,2,530.8499755859375,1061.699951171875
691827543,621677,1,317.79998779296875,317.79998779296875
692127479,739534,2,994.5599975585938,1989.1199951171875
693932743,300159,2,44.349998474121094,88.69999694824219
697061213,398340,2,651.9299926757812,1303.8599853515625
698439139,677169,1,261.0299987792969,261.0299987792969
701250513,243235,2,109.02999877929688,218.05999755859375
701856661,681063,2,321.2799987792969,642.5599975585938
705203916,89084,1,598.8300170898438,598.8300170898438
707033578,820973,1,114.5199966430664,114.5199966430664
707035635,677542,1,212.61000061035156,212.61000061035156
708351411,659290,2,319.3399963378906,638.6799926757812
711316410,305754,3,979.989990234375,2939.969970703125
713290065,799459,3,852.02001953125,2556.06005859375
716741661,799688,2,309.6199951171875,619.239990234375
720578658,382511,2,702.5399780273438,1405.0799560546875
721004875,677542,2,212.61000061035156,425.2200012207031
728523620,687218,3,317.82000732421875,953.4600219726562
730299055,679321,1,738.4600219726562,738.4600219726562
730839483,123983,1,785.6699829101562,785.6699829101562
731371161,927651,1,426.7200012207031,426.7200012207031
734095510,313754,1,136.60000610351562,136.60000610351562
734744305,77308,3,223.27000427246094,669.8100128173828
735608722,784673,3,491.3900146484375,1474.1700439453125
736115661,473929,1,440.19000244140625,440.19000244140625
738093341,257719,2,281.7300109863281,563.4600219726562
739434870,367391,3,939.5499877929688,2818.6499633789062
740245864,901144,2,340.3599853515625,680.719970703125
742238239,153019,1,947.9500122070312,947.9500122070312
744721438,604184,2,397.54998779296875,795.0999755859375
747347782,15314,3,578.8499755859375,1736.5499267578125
748376248,194682,3,912.2899780273438,2736.8699340820312
752185231,659290,1,319.3399963378906,319.3399963378906
755143077,818522,2,96.08999633789062,192.17999267578125
755745232,871592,3,870.2899780273438,2610.8699340820312
756168939,4452,1,169.8800048828125,169.8800048828125
757816226,14145,3,630.8400268554688,1892.5200805664062
760930025,969851,1,340.6600036621094,340.6600036621094
766789724,709916,1,33.7599983215332,33.7599983215332
768283559,771228,3,83.18000030517578,249.54000091552734
769731596,837480,1,217.39999389648438,217.39999389648438
772505056,313754,2,136.60000610351562,273.20001220703125
773335066,833557,1,422.8699951171875,422.8699951171875
775709102,818990,2,163.5500030517578,327.1000061035156
776120140,131937,2,287.80999755859375,575.6199951171875
776389097,243235,1,109.02999877929688,109.02999877929688
776562418,566052,1,87.30000305175781,87.30000305175781
781509952,131748,2,81.3499984741211,162.6999969482422
782327552,52729,2,316.0199890136719,632.0399780273438
782338627,349294,1,934.75,934.75
784435014,478531,1,825.4600219726562,825.4600219726562
785895477,771228,2,83.18000030517578,166.36000061035156
798088726,949818,2,483.04998779296875,966.0999755859375
804414742,707935,3,820.9000244140625,2462.7000732421875
804881381,382511,2,702.5399780273438,1405.0799560546875
805682701,57405,3,607.6699829101562,1823.0099487304688
806680874,739534,2,994.5599975585938,1989.1199951171875
807167715,14145,1,630.8400268554688,630.8400268554688
807183459,684939,3,727.9500122070312,2183.8500366210938
807934194,256783,1,906.5399780273438,906.5399780273438
809894905,537274,2,702.7100219726562,1405.4200439453125
812386333,567671,2,418.4800109863281,836.9600219726562
813387880,897083,1,972.6900024414062,972.6900024414062
814182718,930284,3,189.47000122070312,568.4100036621094
814260962,15314,1,578.8499755859375,578.8499755859375
819143326,891833,2,493.19000244140625,986.3800048828125
819853692,709916,3,33.7599983215332,101.27999496459961
822235931,611575,3,482.05999755859375,1446.1799926757812
824869105,376447,2,724.8400268554688,1449.6800537109375
826610039,589812,3,163.02999877929688,489.0899963378906
828017545,264803,3,995.97998046875,2987.93994140625
833581472,455083,3,959.010009765625,2877.030029296875
833930925,18035,3,968.9400024414062,2906.8200073242188
836457367,937542,2,97.04000091552734,194.0800018310547
838401679,832348,3,831.4299926757812,2494.2899780273438
840761323,883013,3,989.8800048828125,2969.6400146484375
841915361,26060,2,342.94000244140625,685.8800048828125
842020543,927651,1,426.7200012207031,426.7200012207031
844328418,799459,3,852.02001953125,2556.06005859375
846586265,585299,1,799.4600219726562,799.4600219726562
848332407,555121,2,354.9100036621094,709.8200073242188
851062565,901144,2,340.3599853515625,680.719970703125
852676412,679284,1,877.8900146484375,877.8900146484375
852886125,679284,3,877.8900146484375,2633.6700439453125
854218304,863930,2,242.57000732421875,485.1400146484375
856799416,611575,2,482.05999755859375,964.1199951171875
864290652,473647,3,43.04999923706055,129.14999771118164
866693541,803607,2,949.72998046875,1899.4599609375
867630114,123983,2,785.6699829101562,1571.3399658203125
868288823,962591,3,130.00999450683594,390.0299835205078
869629562,237083,2,577.1300048828125,1154.260009765625
869910650,451933,1,568.9400024414062,568.9400024414062
871734663,4452,1,169.8800048828125,169.8800048828125
875427533,669378,3,212.13999938964844,636.4199981689453
877883470,4452,2,169.8800048828125,339.760009765625
881367843,34200,2,319.79998779296875,639.5999755859375
881900445,328457,3,858.5700073242188,2575.7100219726562
882082341,470449,3,827.77001953125,2483.31005859375
882083749,398340,1,651.9299926757812,651.9299926757812
883309006,131748,1,81.3499984741211,81.3499984741211
883548284,689769,3,46.619998931884766,139.8599967956543
884327245,679321,2,738.4600219726562,1476.9200439453125
888510905,256051,2,400.9200134277344,801.8400268554688
888938572,240179,2,90.55999755859375,181.1199951171875
890800429,376447,1,724.8400268554688,724.8400268554688
891333736,552496,1,508.0,508.0
891583492,492958,2,84.19999694824219,168.39999389648438
896786012,747801,3,277.760009765625,833.280029296875
896919031,378230,3,166.4199981689453,499.25999450683594
898210033,490939,3,80.25,240.75
902157975,440875,1,275.0299987792969,275.0299987792969
902245665,298985,3,183.75999450683594,551.2799835205078
909027635,444361,3,822.6300048828125,2467.8900146484375
909033820,433521,3,321.3299865722656,963.9899597167969
913309291,313754,3,136.60000610351562,409.8000183105469
913489768,451933,3,568.9400024414062,1706.8200073242188
913881994,993331,2,102.44000244140625,204.8800048828125
914992221,194682,3,912.2899780273438,2736.8699340820312
915473142,891833,1,493.19000244140625,493.19000244140625
918328199,970529,2,827.4400024414062,1654.8800048828125
919307194,140154,2,171.1999969482422,342.3999938964844
923659418,217710,1,58.59000015258789,58.59000015258789
923668833,771228,3,83.18000030517578,249.54000091552734
924888012,39154,2,946.8599853515625,1893.719970703125
931138604,378676,2,881.4199829101562,1762.8399658203125
931834374,41853,3,910.4400024414062,2731.3200073242188
932273820,513199,3,422.2300109863281,1266.6900329589844
932482893,481843,1,297.67999267578125,297.67999267578125
934908369,324809,2,608.0,1216.0
935645101,677169,1,261.0299987792969,261.0299987792969
936021770,107548,3,891.5999755859375,2674.7999267578125
936587253,462526,2,449.9700012207031,899.9400024414062
939966106,354409,3,325.0799865722656,975.2399597167969
942025494,888807,3,230.5800018310547,691.7400054931641
943278538,812607,2,416.6499938964844,833.2999877929688
948345459,993331,1,102.44000244140625,102.44000244140625
951657166,679321,3,738.4600219726562,2215.3800659179688
955844536,784673,3,491.3900146484375,1474.1700439453125
957188879,561860,1,874.780029296875,874.780029296875
960728650,187399,3,53.4900016784668,160.4700050354004
961526405,516376,1,877.4299926757812,877.4299926757812
961607638,954722,2,616.4500122070312,1232.9000244140625
962319394,876139,1,415.75,415.75
962864152,455083,3,959.010009765625,2877.030029296875
963715332,771228,1,83.18000030517578,83.18000030517578
964698323,257719,3,281.7300109863281,845.1900329589844
964822979,455755,2,44.09000015258789,88.18000030517578
966294309,654297,3,13.25,39.75
966468552,949818,2,483.04998779296875,966.0999755859375
969621016,540618,3,317.04998779296875,951.1499633789062
969705468,256051,3,400.9200134277344,1202.7600402832031
970377475,734789,2,395.82000732421875,791.6400146484375
971081962,673058,3,765.760009765625,2297.280029296875
976104194,557908,3,942.3699951171875,2827.1099853515625
977290328,942001,2,671.5499877929688,1343.0999755859375
979766779,784673,3,491.3900146484375,1474.1700439453125
981939883,461804,1,310.69000244140625,310.69000244140625
985347383,440875,2,275.0299987792969,550.0599975585938
989452284,51036,2,931.6099853515625,1863.219970703125
989844439,298985,3,183.75999450683594,551.2799835205078
992302540,993331,2,102.44000244140625,204.8800048828125
992764262,324809,3,608.0,1824.0
992848455,435929,2,856.8900146484375,1713.780029296875
992895707,324809,1,608.0,608.0
994840771,112390,2,877.97998046875,1755.9599609375
996939836,993331,2,102.44000244140625,204.8800048828125
997535715,606256,1,369.2799987792969,369.2799987792969
997698125,876139,1,415.75,415.75
1001453982,557908,3,942.3699951171875,2827.1099853515625
1001900652,217710,2,58.59000015258789,117.18000030517578
1002438039,709916,3,33.7599983215332,101.27999496459961
1002526452,444361,2,822.6300048828125,1645.260009765625
1008158736,721521,1,417.3900146484375,417.3900146484375
1013630716,9436,2,88.43000030517578,176.86000061035156
1013762407,552496,1,508.0,508.0
1014190951,913428,2,392.2200012207031,784.4400024414062
1015708455,444361,3,822.6300048828125,2467.8900146484375
1016410657,798639,2,211.25,422.5
1018255782,264803,2,995.97998046875,1991.9599609375
1020534590,953175,3,225.2100067138672,675.6300201416016
1022032613,903336,1,551.8800048828125,551.8800048828125
1022764286,942001,1,671.5499877929688,671.5499877929688
1023260165,470449,1,827.77001953125,827.77001953125
1023485121,94225,3,77.11000061035156,231.3300018310547
1039229544,243235,3,109.02999877929688,327.0899963378906
1041536174,89084,1,598.8300170898438,598.8300170898438
1045621584,669378,3,212.13999938964844,636.4199981689453
1048784963,451933,2,568.9400024414062,1137.8800048828125
1049800958,131937,3,287.80999755859375,863.4299926757812
1049830215,349294,2,934.75,1869.5
1054122071,473929,1,440.19000244140625,440.19000244140625
1054974834,432617,2,863.1799926757812,1726.3599853515625
1058609445,120532,2,697.530029296875,1395.06005859375
1058749075,677169,1,261.0299987792969,261.0299987792969
1069724600,890623,3,354.5199890136719,1063.5599670410156
1070259187,949818,1,483.04998779296875,483.04998779296875
1070876534,712307,2,264.8900146484375,529.780029296875
1073466441,681063,3,321.2799987792969,963.8399963378906
1080338783,433521,2,321.3299865722656,642.6599731445312
1083928258,264803,1,995.97998046875,995.97998046875
1085912198,697683,1,123.73999786376953,123.73999786376953
1086881691,621677,3,317.79998779296875,953.3999633789062
1091207520,771228,3,83.18000030517578,249.54000091552734
1092990139,820973,2,114.5199966430664,229.0399932861328
1105231941,585299,1,799.4600219726562,799.4600219726562
1108215973,851978,3,715.719970703125,2147.159912109375
1111747100,677169,1,261.0299987792969,261.0299987792969
1112110363,566052,1,87.30000305175781,87.30000305175781
1113582397,757274,2,98.31999969482422,196.63999938964844
1113665104,82484,3,914.8800048828125,2744.6400146484375
1117730990,820973,1,114.5199966430664,114.5199966430664
1118405605,287070,3,443.1700134277344,1329.5100402832031
1124359689,799952,1,922.6400146484375,922.6400146484375
1126011099,714999,2,882.510009765625,1765.02001953125
1127125313,140154,2,171.1999969482422,342.3999938964844
1129130498,378676,1,881.4199829101562,881.4199829101562
1129887168,77308,1,223.27000427246094,223.27000427246094
1131338162,451933,2,568.9400024414062,1137.8800048828125
1134990529,704868,2,193.4600067138672,386.9200134277344
1136528533,382511,2,702.5399780273438,1405.0799560546875
1141173434,53833,1,134.69000244140625,134.69000244140625
1142004448,567671,1,418.4800109863281,418.4800109863281
1142626566,337168,2,545.489990234375,1090.97998046875
1143489067,4452,2,169.8800048828125,339.760009765625
1143763031,961614,3,227.22000122070312,681.6600036621094
1148265823,542300,3,255.35000610351562,766.0500183105469
1149293318,925482,3,475.0400085449219,1425.1200256347656
1149676745,94225,3,77.11000061035156,231.3300018310547
1150143976,652118,2,22.040000915527344,44.08000183105469
1152165724,687218,3,317.82000732421875,953.4600219726562
1158173915,451812,2,530.8499755859375,1061.699951171875
1160646195,876139,1,415.75,415.75
1163454835,373536,2,494.1700134277344,988.3400268554688
1163798451,954722,2,616.4500122070312,1232.9000244140625
